TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:06:41.000000000,19.3723043197817,-55.1688023080145,602.336608237822
1 Jan 2020 20:06:42.000000000,19.4339730675207,-55.182697270824,602.350944998876
1 Jan 2020 20:06:43.000000000,19.4956407874802,-55.196599536176,602.365320014199
1 Jan 2020 20:06:44.000000000,19.5573074761527,-55.2105091345886,602.379733215654
1 Jan 2020 20:06:45.000000000,19.6189731300279,-55.2244260966497,602.394184534915
1 Jan 2020 20:06:46.000000000,19.6806377455921,-55.2383504530353,602.408673903491
1 Jan 2020 20:06:47.000000000,19.7423013193289,-55.252282234496,602.423201252705
1 Jan 2020 20:06:48.000000000,19.8039638477185,-55.2662214718623,602.437766513692
1 Jan 2020 20:06:49.000000000,19.865625327238,-55.2801681960491,602.452369617429
1 Jan 2020 20:06:50.000000000,19.9272857543614,-55.2941224380469,602.467010494692
1 Jan 2020 20:06:51.000000000,19.9889451255594,-55.3080842289326,602.481689076097
1 Jan 2020 20:06:52.000000000,20.0506034372997,-55.3220535998599,602.496405292075
1 Jan 2020 20:06:53.000000000,20.1122606860465,-55.3360305820695,602.51115907288
1 Jan 2020 20:06:54.000000000,20.173916868261,-55.3500152068795,602.52595034859
1 Jan 2020 20:06:55.000000000,20.2355719804009,-55.3640075056964,602.540779049109
1 Jan 2020 20:06:56.000000000,20.2972260189208,-55.3780075100059,602.555645104161
1 Jan 2020 20:06:57.000000000,20.3588789802716,-55.3920152513777,602.570548443298
1 Jan 2020 20:06:58.000000000,20.4205308609013,-55.4060307614697,602.58548899589
1 Jan 2020 20:06:59.000000000,20.4821816572543,-55.4200540720192,602.600466691141
1 Jan 2020 20:07:00.000000000,20.5438313657715,-55.4340852148539,602.615481458076
1 Jan 2020 20:07:01.000000000,20.6054799828905,-55.4481242218818,602.630533225545
1 Jan 2020 20:07:02.000000000,20.6671275050454,-55.4621711251024,602.645621922219
1 Jan 2020 20:07:03.000000000,20.7287739286668,-55.4762259565961,602.660747476613
1 Jan 2020 20:07:04.000000000,20.7904192501819,-55.4902887485357,602.675909817047
1 Jan 2020 20:07:05.000000000,20.8520634660142,-55.5043595331772,602.69110887168
1 Jan 2020 20:07:06.000000000,20.9137065725838,-55.5184383428647,602.706344568496
1 Jan 2020 20:07:07.000000000,20.9753485663071,-55.5325252100343,602.721616835311
1 Jan 2020 20:07:08.000000000,21.0369894435968,-55.5466201672057,602.736925599761
1 Jan 2020 20:07:09.000000000,21.0986292008623,-55.5607232469929,602.752270789315
1 Jan 2020 20:07:10.000000000,21.1602678345091,-55.5748344820944,602.767652331272
1 Jan 2020 20:07:11.000000000,21.2219053409388,-55.5889539053039,602.783070152753
1 Jan 2020 20:07:12.000000000,21.2835417165498,-55.6030815495006,602.798524180725
1 Jan 2020 20:07:13.000000000,21.3451769577362,-55.6172174476598,602.814014341965
1 Jan 2020 20:07:14.000000000,21.4068110608888,-55.6313616328446,602.829540563091
1 Jan 2020 20:07:15.000000000,21.4684440223943,-55.6455141382098,602.845102770552
1 Jan 2020 20:07:16.000000000,21.5300758386357,-55.6596749970068,602.860700890625
1 Jan 2020 20:07:17.000000000,21.591706505992,-55.6738442425746,602.876334849421
1 Jan 2020 20:07:18.000000000,21.6533360208386,-55.6880219083505,602.892004572872
1 Jan 2020 20:07:19.000000000,21.7149643795466,-55.7022080278611,602.907709986761
1 Jan 2020 20:07:20.000000000,21.7765915784836,-55.716402634732,602.923451016692
1 Jan 2020 20:07:21.000000000,21.8382176140128,-55.7306057626787,602.939227588097
1 Jan 2020 20:07:22.000000000,21.8998424824937,-55.7448174455172,602.955039626251
1 Jan 2020 20:07:23.000000000,21.9614661802816,-55.7590377171553,602.97088705626
1 Jan 2020 20:07:24.000000000,22.023088703728,-55.7732666115984,602.986769803059
1 Jan 2020 20:07:25.000000000,22.0847100491799,-55.7875041629477,603.002687791424
1 Jan 2020 20:07:26.000000000,22.1463302129806,-55.8017504054051,603.018640945961
1 Jan 2020 20:07:27.000000000,22.2079491914691,-55.8160053732669,603.034629191112
1 Jan 2020 20:07:28.000000000,22.26956698098,-55.8302691009272,603.050652451153
1 Jan 2020 20:07:29.000000000,22.3311835778441,-55.8445416228832,603.0667106502
1 Jan 2020 20:07:30.000000000,22.3927989783877,-55.858822973726,603.0828037122
1 Jan 2020 20:07:31.000000000,22.4544131789329,-55.8731131881517,603.098931560943
1 Jan 2020 20:07:32.000000000,22.5160261757976,-55.8874123009516,603.115094120046
1 Jan 2020 20:07:33.000000000,22.5776379652951,-55.9017203470229,603.131291312973
1 Jan 2020 20:07:34.000000000,22.6392485437346,-55.9160373613592,603.147523063017
1 Jan 2020 20:07:35.000000000,22.700857907421,-55.9303633790608,603.163789293316
