TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:08:24.000000000,3460.73854594314,-5257.2914833479,3013.06670462333
1 Jan 2020 20:08:25.000000000,3457.60426594324,-5255.4901848101,3019.79993513883
1 Jan 2020 20:08:26.000000000,3454.46621154739,-5253.68229184083,3026.5296232557
1 Jan 2020 20:08:27.000000000,3451.32438738141,-5251.86780600125,3033.25576107962
1 Jan 2020 20:08:28.000000000,3448.17879807578,-5250.0467288606,3039.97834072046
1 Jan 2020 20:08:29.000000000,3445.02944826467,-5248.2190619968,3046.69735429224
1 Jan 2020 20:08:30.000000000,3441.87634258688,-5246.38480699584,3053.41279391318
1 Jan 2020 20:08:31.000000000,3438.7194856849,-5244.54396545238,3060.12465170567
1 Jan 2020 20:08:32.000000000,3435.55888220571,-5242.69653896921,3066.83291979632
1 Jan 2020 20:08:33.000000000,3432.39453680043,-5240.84252915751,3073.53759031595
1 Jan 2020 20:08:34.000000000,3429.22645412398,-5238.98193763703,3080.2386553996
1 Jan 2020 20:08:35.000000000,3426.05463883585,-5237.1147660356,3086.93610718653
1 Jan 2020 20:08:36.000000000,3422.87909559921,-5235.24101598971,3093.62993782024
1 Jan 2020 20:08:37.000000000,3419.69982908179,-5233.3606891439,3100.3201394485
1 Jan 2020 20:08:38.000000000,3416.51684395496,-5231.4737871514,3107.0067042233
1 Jan 2020 20:08:39.000000000,3413.33014489468,-5229.58031167346,3113.68962430093
1 Jan 2020 20:08:40.000000000,3410.13973658041,-5227.6802643801,3120.36889184194
1 Jan 2020 20:08:41.000000000,3406.94562369649,-5225.77364694915,3127.04449901115
1 Jan 2020 20:08:42.000000000,3403.74781093067,-5223.86046106725,3133.71643797771
1 Jan 2020 20:08:43.000000000,3400.54630297477,-5221.9407084294,3140.38470091504
1 Jan 2020 20:08:44.000000000,3397.34110452537,-5220.01439073849,3147.04928000089
1 Jan 2020 20:08:45.000000000,3394.13222028229,-5218.08150970632,3153.71016741733
1 Jan 2020 20:08:46.000000000,3390.91965495,-5216.14206705261,3160.36735535074
1 Jan 2020 20:08:47.000000000,3387.70341323654,-5214.19606450578,3167.02083599188
1 Jan 2020 20:08:48.000000000,3384.48349985446,-5212.24350380227,3173.67060153582
1 Jan 2020 20:08:49.000000000,3381.25991951987,-5210.28438668717,3180.316644182
1 Jan 2020 20:08:50.000000000,3378.0326769534,-5208.31871491363,3186.95895613425
1 Jan 2020 20:08:51.000000000,3374.80177687919,-5206.34649024341,3193.59752960073
