TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 19:55:54.000000000,1296.73778547939,-721.383919380139,-6818.53887188
1 Jan 2020 19:55:55.000000000,1299.11778348569,-728.530597313478,-6817.325879271
1 Jan 2020 19:55:56.000000000,1301.49522220906,-735.67677143037,-6816.10488954752
1 Jan 2020 19:55:57.000000000,1303.87009894744,-742.822433012434,-6814.87590414185
1 Jan 2020 19:55:58.000000000,1306.24241100292,-749.967573341611,-6813.63892449565
1 Jan 2020 19:55:59.000000000,1308.61215568197,-757.112183699939,-6812.39395205998
1 Jan 2020 19:56:00.000000000,1310.97933029523,-764.256255369808,-6811.14098829526
1 Jan 2020 19:56:01.000000000,1313.34393215768,-771.399779633717,-6809.88003467128
1 Jan 2020 19:56:02.000000000,1315.70595858855,-778.542747774509,-6808.61109266723
1 Jan 2020 19:56:03.000000000,1318.06540691129,-785.685151075309,-6807.33416377163
1 Jan 2020 19:56:04.000000000,1320.42227445379,-792.826980819339,-6806.04924948241
1 Jan 2020 19:56:05.000000000,1322.77655854805,-799.968228290306,-6804.75635130684
1 Jan 2020 19:56:06.000000000,1325.12825653049,-807.108884772064,-6803.45547076156
1 Jan 2020 19:56:07.000000000,1327.47736574171,-814.24894154888,-6802.14660937258
1 Jan 2020 19:56:08.000000000,1329.82388352671,-821.38838990522,-6800.82976867527
1 Jan 2020 19:56:09.000000000,1332.16780723468,-828.527221126026,-6799.50495021436
1 Jan 2020 19:56:10.000000000,1334.50913421923,-835.665426496357,-6798.17215554394
1 Jan 2020 19:56:11.000000000,1336.84786183818,-842.802997301804,-6796.83138622746
1 Jan 2020 19:56:12.000000000,1339.18398745366,-849.939924828278,-6795.4826438377
1 Jan 2020 19:56:13.000000000,1341.51750843219,-857.076200361973,-6794.12592995684
1 Jan 2020 19:56:14.000000000,1343.84842214448,-864.211815189604,-6792.76124617636
1 Jan 2020 19:56:15.000000000,1346.17672596569,-871.34676059807,-6791.38859409712
1 Jan 2020 19:56:16.000000000,1348.5024172752,-878.481027874876,-6790.00797532932
1 Jan 2020 19:56:17.000000000,1350.82549345676,-885.614608307787,-6788.6193914925
1 Jan 2020 19:56:18.000000000,1353.14595189839,-892.747493185114,-6787.22284421556
1 Jan 2020 19:56:19.000000000,1355.46378999253,-899.879673795471,-6785.81833513672
1 Jan 2020 19:56:20.000000000,1357.77900513583,-907.011141428041,-6784.40586590356
1 Jan 2020 19:56:21.000000000,1360.09159472941,-914.141887372337,-6782.98543817298
1 Jan 2020 19:56:22.000000000,1362.4015561786,-921.271902918427,-6781.55705361122
1 Jan 2020 19:56:23.000000000,1364.70888689311,-928.401179356885,-6780.12071389386
1 Jan 2020 19:56:24.000000000,1367.01358428708,-935.529707978587,-6778.67642070581
1 Jan 2020 19:56:25.000000000,1369.31564577885,-942.657480075121,-6777.22417574131
1 Jan 2020 19:56:26.000000000,1371.61506879124,-949.784486938428,-6775.76398070393
1 Jan 2020 19:56:27.000000000,1373.9118507513,-956.91071986109,-6774.29583730656
1 Jan 2020 19:56:28.000000000,1376.20598909054,-964.036170136092,-6772.81974727141
1 Jan 2020 19:56:29.000000000,1378.49748124475,-971.160829057088,-6771.33571233002
1 Jan 2020 19:56:30.000000000,1380.78632465414,-978.28468791815,-6769.84373422325
1 Jan 2020 19:56:31.000000000,1383.07251676324,-985.407738014014,-6768.34381470129
1 Jan 2020 19:56:32.000000000,1385.35605502091,-992.529970640014,-6766.83595552361
1 Jan 2020 19:56:33.000000000,1387.63693688053,-999.651377091879,-6765.32015845902
1 Jan 2020 19:56:34.000000000,1389.91515979966,-1006.77194866615,-6763.79642528565
1 Jan 2020 19:56:35.000000000,1392.19072124038,-1013.89167665983,-6762.26475779091
1 Jan 2020 19:56:36.000000000,1394.46361866905,-1021.01055237063,-6760.72515777155
1 Jan 2020 19:56:37.000000000,1396.73384955649,-1028.1285670968,-6759.17762703359
1 Jan 2020 19:56:38.000000000,1399.00141137782,-1035.24571213732,-6757.62216739239
1 Jan 2020 19:56:39.000000000,1401.26630161263,-1042.36197879172,-6756.05878067259
1 Jan 2020 19:56:40.000000000,1403.52851774484,-1049.47735836026,-6754.48746870812
1 Jan 2020 19:56:41.000000000,1405.78805726273,-1056.59184214391,-6752.90823334223
1 Jan 2020 19:56:42.000000000,1408.04491765911,-1063.70542144414,-6751.32107642745
1 Jan 2020 19:56:43.000000000,1410.29909643104,-1070.81808756332,-6749.72599982562
1 Jan 2020 19:56:44.000000000,1412.55059108009,-1077.92983180435,-6748.12300540783
1 Jan 2020 19:56:45.000000000,1414.79939911212,-1085.04064547101,-6746.51209505451
1 Jan 2020 19:56:46.000000000,1417.04551803752,-1092.15051986763,-6744.89327065533
1 Jan 2020 19:56:47.000000000,1419.28894537097,-1099.25944629944,-6743.26653410927
1 Jan 2020 19:56:48.000000000,1421.52967863167,-1106.36741607226,-6741.6318873246
1 Jan 2020 19:56:49.000000000,1423.76771534314,-1113.4744204928,-6739.98933221884
1 Jan 2020 19:56:50.000000000,1426.00305303337,-1120.58045086846,-6738.3388707188
1 Jan 2020 19:56:51.000000000,1428.23568923479,-1127.68549850739,-6736.68050476056
1 Jan 2020 19:56:52.000000000,1430.46562148416,-1134.78955471863,-6735.0142362895
1 Jan 2020 19:56:53.000000000,1432.69284732277,-1141.89261081194,-6733.34006726024
1 Jan 2020 19:56:54.000000000,1434.91736429627,-1148.99465809791,-6731.65799963667
1 Jan 2020 19:56:55.000000000,1437.1391699548,-1156.09568788792,-6729.96803539196
1 Jan 2020 19:56:56.000000000,1439.35826185285,-1163.19569149426,-6728.27017650852
1 Jan 2020 19:56:57.000000000,1441.57463754944,-1170.29466022996,-6726.56442497805
1 Jan 2020 19:56:58.000000000,1443.78829460792,-1177.39258540902,-6724.8507828015
1 Jan 2020 19:56:59.000000000,1445.99923059621,-1184.48945834617,-6723.12925198905
1 Jan 2020 19:57:00.000000000,1448.20744308657,-1191.58527035713,-6721.39983456017
1 Jan 2020 19:57:01.000000000,1450.41292965571,-1198.68001275848,-6719.66253254356
1 Jan 2020 19:57:02.000000000,1452.61568788487,-1205.77367686765,-6717.91734797718
1 Jan 2020 19:57:03.000000000,1454.81571535968,-1212.86625400299,-6716.16428290822
1 Jan 2020 19:57:04.000000000,1457.01300967026,-1219.95773548376,-6714.40333939314
1 Jan 2020 19:57:05.000000000,1459.20756841114,-1227.04811263022,-6712.63451949763
1 Jan 2020 19:57:06.000000000,1461.39938918136,-1234.13737676347,-6710.8578252966
1 Jan 2020 19:57:07.000000000,1463.58846958437,-1241.22551920565,-6709.07325887422
1 Jan 2020 19:57:08.000000000,1465.77480722816,-1248.31253127977,-6707.2808223239
1 Jan 2020 19:57:09.000000000,1467.95839972512,-1255.39840430989,-6705.48051774826
1 Jan 2020 19:57:10.000000000,1470.13924469211,-1262.48312962104,-6703.67234725917
1 Jan 2020 19:57:11.000000000,1472.31733975051,-1269.56669853921,-6701.8563129777
1 Jan 2020 19:57:12.000000000,1474.49268252616,-1276.64910239139,-6700.03241703419
1 Jan 2020 19:57:13.000000000,1476.6652706494,-1283.73033250558,-6698.20066156814
1 Jan 2020 19:57:14.000000000,1478.83510175497,-1290.81038021089,-6696.36104872834
1 Jan 2020 19:57:15.000000000,1481.0021734822,-1297.88923683734,-6694.51358067274
1 Jan 2020 19:57:16.000000000,1483.1664834748,-1304.96689371612,-6692.65825956852
1 Jan 2020 19:57:17.000000000,1485.3280293811,-1312.04334217936,-6690.7950875921
1 Jan 2020 19:57:18.000000000,1487.48680885379,-1319.11857356035,-6688.92406692907
1 Jan 2020 19:57:19.000000000,1489.6428195501,-1326.19257919346,-6687.04519977425
1 Jan 2020 19:57:20.000000000,1491.7960591318,-1333.26535041408,-6685.15848833167
1 Jan 2020 19:57:21.000000000,1493.94652526511,-1340.33687855874,-6683.26393481453
1 Jan 2020 19:57:22.000000000,1496.09421562081,-1347.40715496504,-6681.36154144527
1 Jan 2020 19:57:23.000000000,1498.23912787409,-1354.47617097181,-6679.45131045549
1 Jan 2020 19:57:24.000000000,1500.38125970475,-1361.54391791887,-6677.53324408601
1 Jan 2020 19:57:25.000000000,1502.520608797,-1368.61038714734,-6675.60734458683
1 Jan 2020 19:57:26.000000000,1504.65717283967,-1375.67556999934,-6673.67361421714
1 Jan 2020 19:57:27.000000000,1506.79094952601,-1382.73945781825,-6671.73205524531
1 Jan 2020 19:57:28.000000000,1508.92193655378,-1389.80204194869,-6669.78266994892
1 Jan 2020 19:57:29.000000000,1511.05013162542,-1396.86331373623,-6667.82546061469
1 Jan 2020 19:57:30.000000000,1513.17553244769,-1403.9232645279,-6665.86042953855
1 Jan 2020 19:57:31.000000000,1515.29813673198,-1410.98188567179,-6663.88757902559
1 Jan 2020 19:57:32.000000000,1517.41794219421,-1418.03916851725,-6661.90691139008
1 Jan 2020 19:57:33.000000000,1519.53494655482,-1425.09510441481,-6659.91842895545
1 Jan 2020 19:57:34.000000000,1521.64914753872,-1432.14968471637,-6657.92213405432
1 Jan 2020 19:57:35.000000000,1523.76054287548,-1439.20290077492,-6655.91802902843
1 Jan 2020 19:57:36.000000000,1525.86913029906,-1446.25474394487,-6653.90611622874
1 Jan 2020 19:57:37.000000000,1527.97490754809,-1453.30520558174,-6651.88639801533
1 Jan 2020 19:57:38.000000000,1530.07787236567,-1460.35427704247,-6649.85887675743
1 Jan 2020 19:57:39.000000000,1532.17802249941,-1467.40194968526,-6647.82355483346
1 Jan 2020 19:57:40.000000000,1534.27535570157,-1474.44821486957,-6645.78043463096
1 Jan 2020 19:57:41.000000000,1536.3698697289,-1481.49306395621,-6643.72951854662
1 Jan 2020 19:57:42.000000000,1538.46156234274,-1488.53648830727,-6641.6708089863
1 Jan 2020 19:57:43.000000000,1540.55043130888,-1495.57847928629,-6639.60430836496
1 Jan 2020 19:57:44.000000000,1542.63647439782,-1502.61902825801,-6637.53001910675
1 Jan 2020 19:57:45.000000000,1544.71968938447,-1509.65812658868,-6635.44794364492
1 Jan 2020 19:57:46.000000000,1546.80007404843,-1516.69576564578,-6633.35808442186
1 Jan 2020 19:57:47.000000000,1548.87762617378,-1523.73193679826,-6631.26044388909
1 Jan 2020 19:57:48.000000000,1550.95234354915,-1530.76663141648,-6629.15502450728
1 Jan 2020 19:57:49.000000000,1553.02422396783,-1537.79984087213,-6627.04182874619
1 Jan 2020 19:57:50.000000000,1555.09326522761,-1544.83155653832,-6624.92085908473
1 Jan 2020 19:57:51.000000000,1557.15946513092,-1551.8617697896,-6622.79211801092
1 Jan 2020 19:57:52.000000000,1559.22282148465,-1558.890472002,-6620.65560802189
1 Jan 2020 19:57:53.000000000,1561.2833321004,-1565.9176545529,-6618.51133162389
1 Jan 2020 19:57:54.000000000,1563.34099479424,-1572.94330882126,-6616.35929133228
1 Jan 2020 19:57:55.000000000,1565.39580738692,-1579.96742618737,-6614.19948967153
1 Jan 2020 19:57:56.000000000,1567.44776770371,-1586.98999803309,-6612.03192917521
1 Jan 2020 19:57:57.000000000,1569.49687357443,-1594.01101574179,-6609.85661238599
1 Jan 2020 19:57:58.000000000,1571.5431228336,-1601.03047069824,-6607.67354185564
1 Jan 2020 19:57:59.000000000,1573.58651332026,-1608.04835428878,-6605.48272014503
1 Jan 2020 19:58:00.000000000,1575.62704287811,-1615.06465790122,-6603.28414982413
1 Jan 2020 19:58:01.000000000,1577.66470935531,-1622.07937292501,-6601.07783347196
1 Jan 2020 19:58:02.000000000,1579.6995106048,-1629.09249075101,-6598.86377367669
1 Jan 2020 19:58:03.000000000,1581.73144448394,-1636.10400277176,-6596.64197303551
1 Jan 2020 19:58:04.000000000,1583.76050885486,-1643.11390038123,-6594.41243415474
1 Jan 2020 19:58:05.000000000,1585.78670158417,-1650.12217497507,-6592.17515964975
1 Jan 2020 19:58:06.000000000,1587.81002054312,-1657.1288179505,-6589.93015214499
1 Jan 2020 19:58:07.000000000,1589.8304636076,-1664.13382070628,-6587.67741427399
1 Jan 2020 19:58:08.000000000,1591.84802865812,-1671.13717464281,-6585.41694867933
1 Jan 2020 19:58:09.000000000,1593.8627135798,-1678.13887116208,-6583.14875801267
1 Jan 2020 19:58:10.000000000,1595.87451626226,-1685.13890166781,-6580.87284493473
1 Jan 2020 19:58:11.000000000,1597.8834346,-1692.13725756517,-6578.58921211529
1 Jan 2020 19:58:12.000000000,1599.88946649184,-1699.13393026116,-6576.29786223317
1 Jan 2020 19:58:13.000000000,1601.89260984147,-1706.12891116433,-6573.99879797627
1 Jan 2020 19:58:14.000000000,1603.892862557,-1713.12219168498,-6571.69202204151
1 Jan 2020 19:58:15.000000000,1605.89022255137,-1720.113763235,-6569.37753713488
1 Jan 2020 19:58:16.000000000,1607.88468774199,-1727.10361722804,-6567.0553459714
1 Jan 2020 19:58:17.000000000,1609.87625605093,-1734.09174507947,-6564.72545127514
1 Jan 2020 19:58:18.000000000,1611.86492540501,-1741.07813820627,-6562.38785577919
1 Jan 2020 19:58:19.000000000,1613.85069373548,-1748.06278802731,-6560.04256222569
1 Jan 2020 19:58:20.000000000,1615.83355897851,-1755.04568596296,-6557.6895733658
1 Jan 2020 19:58:21.000000000,1617.81351907464,-1762.02682343557,-6555.32889195971
1 Jan 2020 19:58:22.000000000,1619.79057196924,-1769.00619186907,-6552.96052077665
1 Jan 2020 19:58:23.000000000,1621.76471561218,-1775.9837826893,-6550.58446259483
1 Jan 2020 19:58:24.000000000,1623.73594795812,-1782.95958732374,-6548.20072020153
1 Jan 2020 19:58:25.000000000,1625.70426696627,-1789.93359720177,-6545.80929639299
1 Jan 2020 19:58:26.000000000,1627.66967060047,-1796.90580375454,-6543.41019397451
1 Jan 2020 19:58:27.000000000,1629.63215682936,-1803.87619841494,-6541.00341576036
1 Jan 2020 19:58:28.000000000,1631.59172362601,-1810.84477261783,-6538.58896457383
1 Jan 2020 19:58:29.000000000,1633.54836896844,-1817.81151779967,-6536.16684324722
1 Jan 2020 19:58:30.000000000,1635.50209083906,-1824.77642539899,-6533.73705462181
1 Jan 2020 19:58:31.000000000,1637.45288722512,-1831.73948685601,-6531.29960154788
1 Jan 2020 19:58:32.000000000,1639.4007561184,-1838.70069361296,-6528.8544868847
1 Jan 2020 19:58:33.000000000,1641.34569551548,-1845.66003711378,-6526.40171350054
1 Jan 2020 19:58:34.000000000,1643.28770341752,-1852.61750880442,-6523.94128427264
1 Jan 2020 19:58:35.000000000,1645.22677783031,-1859.57310013271,-6521.47320208723
1 Jan 2020 19:58:36.000000000,1647.16291676447,-1866.52680254828,-6518.99746983949
1 Jan 2020 19:58:37.000000000,1649.09611823507,-1873.47860750288,-6516.51409043362
1 Jan 2020 19:58:38.000000000,1651.02638026217,-1880.4285064499,-6514.02306678276
1 Jan 2020 19:58:39.000000000,1652.95370087017,-1887.37649084495,-6511.52440180902
1 Jan 2020 19:58:40.000000000,1654.87807808842,-1894.32255214537,-6509.01809844348
1 Jan 2020 19:58:41.000000000,1656.79950995074,-1901.26668181064,-6506.50415962617
1 Jan 2020 19:58:42.000000000,1658.71799449582,-1908.20887130204,-6503.98258830609
1 Jan 2020 19:58:43.000000000,1660.6335297669,-1915.14911208296,-6501.4533874412
1 Jan 2020 19:58:44.000000000,1662.54611381194,-1922.08739561876,-6498.91655999838
1 Jan 2020 19:58:45.000000000,1664.45574468368,-1929.02371337671,-6496.37210895348
1 Jan 2020 19:58:46.000000000,1666.36242043935,-1935.95805682626,-6493.82003729129
1 Jan 2020 19:58:47.000000000,1668.2661391412,-1942.89041743862,-6491.26034800554
1 Jan 2020 19:58:48.000000000,1670.16689885579,-1949.82078668736,-6488.69304409888
1 Jan 2020 19:58:49.000000000,1672.06469765476,-1956.74915604777,-6486.11812858291
1 Jan 2020 19:58:50.000000000,1673.95953361413,-1963.67551699746,-6483.53560447816
1 Jan 2020 19:58:51.000000000,1675.85140481485,-1970.59986101591,-6480.94547481408
1 Jan 2020 19:58:52.000000000,1677.74030934238,-1977.52217958485,-6478.34774262903
