TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 19:40:00.000000000,-77.2981989369032,55.5604483905498,620.343121979688
1 Jan 2020 19:40:01.000000000,-77.3457728120088,55.3772100452299,620.350779685699
1 Jan 2020 19:40:02.000000000,-77.3932259823883,55.1926448632294,620.358391261821
1 Jan 2020 19:40:03.000000000,-77.4405570847476,55.0067412300409,620.365956672771
1 Jan 2020 19:40:04.000000000,-77.4877647386818,54.81948745955,620.37347588349
1 Jan 2020 19:40:05.000000000,-77.5348475464861,54.6308717952632,620.380948859124
1 Jan 2020 19:40:06.000000000,-77.5818040929664,54.4408824115822,620.388375565041
1 Jan 2020 19:40:07.000000000,-77.6286329452505,54.2495074151963,620.395755966819
1 Jan 2020 19:40:08.000000000,-77.6753326525987,54.0567348465332,620.403090030252
1 Jan 2020 19:40:09.000000000,-77.7219017462149,53.8625526813222,620.410377721353
1 Jan 2020 19:40:10.000000000,-77.7683387390577,53.6669488322284,620.417619006343
1 Jan 2020 19:40:11.000000000,-77.8146421256523,53.4699111506029,620.424813851665
1 Jan 2020 19:40:12.000000000,-77.8608103819022,53.2714274283125,620.431962223971
1 Jan 2020 19:40:13.000000000,-77.9068419649026,53.0714853996824,620.439064090138
1 Jan 2020 19:40:14.000000000,-77.9527353127536,52.8700727435504,620.446119417249
1 Jan 2020 19:40:15.000000000,-77.9984888443749,52.6671770854032,620.453128172606
1 Jan 2020 19:40:16.000000000,-78.0441009593217,52.4627859996553,620.460090323733
1 Jan 2020 19:40:17.000000000,-78.0895700376012,52.2568870120224,620.467005838364
1 Jan 2020 19:40:18.000000000,-78.1348944394918,52.0494676020214,620.47387468445
1 Jan 2020 19:40:19.000000000,-78.1800725053622,51.8405152055867,620.480696830158
1 Jan 2020 19:40:20.000000000,-78.2251025554944,51.6300172178179,620.487472243879
1 Jan 2020 19:40:21.000000000,-78.2699828899065,51.4179609958576,620.494200894207
1 Jan 2020 19:40:22.000000000,-78.3147117881798,51.2043338618896,620.500882749969
1 Jan 2020 19:40:23.000000000,-78.3592875092864,50.9891231062924,620.507517780194
1 Jan 2020 19:40:24.000000000,-78.4037082914214,50.7723159909124,620.51410595414
1 Jan 2020 19:40:25.000000000,-78.4479723518361,50.5538997525001,620.520647241277
1 Jan 2020 19:40:26.000000000,-78.4920778866756,50.3338616062805,620.527141611292
1 Jan 2020 19:40:27.000000000,-78.5360230708194,50.1121887496821,620.533589034094
1 Jan 2020 19:40:28.000000000,-78.5798060577251,49.8888683662159,620.539989479804
1 Jan 2020 19:40:29.000000000,-78.623424979277,49.6638876295192,620.546342918761
1 Jan 2020 19:40:30.000000000,-78.6668779456379,49.437233707565,620.552649321529
1 Jan 2020 19:40:31.000000000,-78.7101630451057,49.2088937670255,620.558908658886
1 Jan 2020 19:40:32.000000000,-78.7532783439749,48.978854977826,620.565120901826
1 Jan 2020 19:40:33.000000000,-78.7962218864026,48.7471045178537,620.571286021561
1 Jan 2020 19:40:34.000000000,-78.8389916942807,48.5136295778649,620.577403989531
1 Jan 2020 19:40:35.000000000,-78.8815857671127,48.2784173665613,620.583474777387
1 Jan 2020 19:40:36.000000000,-78.9240020818972,48.0414551158607,620.589498356993
1 Jan 2020 19:40:37.000000000,-78.9662385930178,47.8027300863514,620.595474700444
1 Jan 2020 19:40:38.000000000,-79.0082932321393,47.562229572955,620.601403780048
1 Jan 2020 19:40:39.000000000,-79.0501639081107,47.3199409107707,620.607285568332
1 Jan 2020 19:40:40.000000000,-79.0918485068772,47.0758514811335,620.613120038044
1 Jan 2020 19:40:41.000000000,-79.1333448913972,46.8299487178798,620.618907162151
1 Jan 2020 19:40:42.000000000,-79.1746509015707,46.5822201138088,620.62464691384
1 Jan 2020 19:40:43.000000000,-79.215764354174,46.3326532273758,620.630339266512
1 Jan 2020 19:40:44.000000000,-79.2566830428045,46.0812356895876,620.635984193799
1 Jan 2020 19:40:45.000000000,-79.2974047378345,45.8279552111255,620.641581669543
1 Jan 2020 19:40:46.000000000,-79.3379271863757,45.5727995896842,620.647131667812
1 Jan 2020 19:40:47.000000000,-79.3782481122528,45.3157567175509,620.65263416289
1 Jan 2020 19:40:48.000000000,-79.4183652159891,45.0568145893935,620.658089129284
1 Jan 2020 19:40:49.000000000,-79.458276174803,44.7959613103025,620.663496541722
1 Jan 2020 19:40:50.000000000,-79.497978642616,44.5331851040469,620.668856375146
1 Jan 2020 19:40:51.000000000,-79.5374702500734,44.2684743215804,620.674168604729
1 Jan 2020 19:40:52.000000000,-79.5767486045774,44.001817449785,620.679433205857
1 Jan 2020 19:40:53.000000000,-79.6158112903342,43.7332031204488,620.68465015414
1 Jan 2020 19:40:54.000000000,-79.6546558684138,43.4626201194931,620.689819425408
1 Jan 2020 19:40:55.000000000,-79.6932798768253,43.1900573964352,620.694940995707
1 Jan 2020 19:40:56.000000000,-79.7316808306063,42.9155040741093,620.700014841318
1 Jan 2020 19:40:57.000000000,-79.7698562219286,42.6389494586213,620.705040938729
1 Jan 2020 19:40:58.000000000,-79.8078035202183,42.3603830495498,620.710019264657
1 Jan 2020 19:40:59.000000000,-79.8455201722948,42.0797945504064,620.714949796036
1 Jan 2020 19:41:00.000000000,-79.8830036025245,41.7971738793226,620.719832510025
1 Jan 2020 19:41:01.000000000,-79.9202512129943,41.5125111800019,620.724667384007
1 Jan 2020 19:41:02.000000000,-79.9572603837019,41.2257968328969,620.729454395577
1 Jan 2020 19:41:03.000000000,-79.994028472766,40.9370214666466,620.734193522561
1 Jan 2020 19:41:04.000000000,-80.0305528166549,40.6461759697417,620.738884743009
1 Jan 2020 19:41:05.000000000,-80.0668307304367,40.3532515024346,620.743528035181
1 Jan 2020 19:41:06.000000000,-80.1028595080487,40.0582395088787,620.748123377566
1 Jan 2020 19:41:07.000000000,-80.1386364225888,39.761131729505,620.752670748884
1 Jan 2020 19:41:08.000000000,-80.1741587266287,39.4619202136284,620.757170128063
1 Jan 2020 19:41:09.000000000,-80.2094236525496,39.1605973322625,620.761621494256
1 Jan 2020 19:41:10.000000000,-80.2444284129003,38.8571557911719,620.766024826849
1 Jan 2020 19:41:11.000000000,-80.2791702007805,38.551588644115,620.770380105439
1 Jan 2020 19:41:12.000000000,-80.3136461902462,38.2438893063105,620.774687309855
1 Jan 2020 19:41:13.000000000,-80.347853536742,37.9340515680876,620.778946420138
1 Jan 2020 19:41:14.000000000,-80.3817893775572,37.6220696087328,620.783157416565
1 Jan 2020 19:41:15.000000000,-80.4154508323089,37.3079380105093,620.78732027962
1 Jan 2020 19:41:16.000000000,-80.4488350034507,36.9916517728623,620.791434990029
1 Jan 2020 19:41:17.000000000,-80.4819389768096,36.6732063267662,620.795501528722
1 Jan 2020 19:41:18.000000000,-80.5147598221491,36.352597549234,620.799519876868
1 Jan 2020 19:41:19.000000000,-80.5472945937615,36.0298217779653,620.80349001585
1 Jan 2020 19:41:20.000000000,-80.5795403310879,35.7048758261049,620.807411927281
1 Jan 2020 19:41:21.000000000,-80.6114940593683,35.377756997131,620.811285592986
1 Jan 2020 19:41:22.000000000,-80.6431527903199,35.0484630998265,620.815110995028
1 Jan 2020 19:41:23.000000000,-80.6745135228461,34.7169924633377,620.818888115684
1 Jan 2020 19:41:24.000000000,-80.7055732437759,34.3833439522912,620.82261693746
1 Jan 2020 19:41:25.000000000,-80.7363289286333,34.0475169819726,620.826297443081
1 Jan 2020 19:41:26.000000000,-80.7667775424384,33.7095115335139,620.829929615499
1 Jan 2020 19:41:27.000000000,-80.7969160405395,33.369328169114,620.833513437888
1 Jan 2020 19:41:28.000000000,-80.8267413694767,33.0269680472281,620.837048893652
1 Jan 2020 19:41:29.000000000,-80.8562504678775,32.6824329377407,620.840535966409
1 Jan 2020 19:41:30.000000000,-80.8854402673842,32.3357252370846,620.84397464001
1 Jan 2020 19:41:31.000000000,-80.9143076936139,31.9868479832777,620.847364898527
1 Jan 2020 19:41:32.000000000,-80.9428496671502,31.6358048708678,620.850706726252
1 Jan 2020 19:41:33.000000000,-80.9710631045674,31.282600265746,620.854000107711
1 Jan 2020 19:41:34.000000000,-80.9989449194873,30.9272392198252,620.857245027646
1 Jan 2020 19:41:35.000000000,-81.026492023668,30.5697274855243,620.860441471027
1 Jan 2020 19:41:36.000000000,-81.0537013281247,30.2100715300685,620.863589423052
1 Jan 2020 19:41:37.000000000,-81.080569744283,29.8482785495471,620.866688869135
1 Jan 2020 19:41:38.000000000,-81.1070941851637,29.4843564827118,620.869739794921
1 Jan 2020 19:41:39.000000000,-81.1332715665989,29.1183140244992,620.872742186277
1 Jan 2020 19:41:40.000000000,-81.15909880848,28.7501606392151,620.8756960293
1 Jan 2020 19:41:41.000000000,-81.1845728360351,28.3799065733903,620.878601310307
1 Jan 2020 19:41:42.000000000,-81.2096905811383,28.0075628682333,620.881458015839
1 Jan 2020 19:41:43.000000000,-81.2344489836477,27.633141371697,620.884266132664
1 Jan 2020 19:41:44.000000000,-81.2588449927727,27.2566547500684,620.887025647778
1 Jan 2020 19:41:45.000000000,-81.2828755684693,26.8781164991057,620.8897365484
1 Jan 2020 19:41:46.000000000,-81.3065376828641,26.4975409546585,620.892398821971
1 Jan 2020 19:41:47.000000000,-81.3298283217044,26.114943302731,620.895012456161
1 Jan 2020 19:41:48.000000000,-81.3527444858332,25.7303395889878,620.897577438867
1 Jan 2020 19:41:49.000000000,-81.3752831926912,25.3437467276264,620.900093758201
1 Jan 2020 19:41:50.000000000,-81.3974414778405,24.9551825096263,620.902561402519
1 Jan 2020 19:41:51.000000000,-81.419216396512,24.564665610297,620.904980360381
1 Jan 2020 19:41:52.000000000,-81.4406050251738,24.1722155961411,620.90735062059
1 Jan 2020 19:41:53.000000000,-81.4616044631194,23.7778529309404,620.909672172166
1 Jan 2020 19:41:54.000000000,-81.482211834075,23.3815989810966,620.911945004355
1 Jan 2020 19:41:55.000000000,-81.502424287823,22.9834760201387,620.914169106631
1 Jan 2020 19:41:56.000000000,-81.5222390018423,22.5835072324026,620.916344468695
1 Jan 2020 19:41:57.000000000,-81.541653182961,22.1817167158413,620.918471080466
1 Jan 2020 19:41:58.000000000,-81.5606640690221,21.7781294839202,620.920548932099
1 Jan 2020 19:41:59.000000000,-81.5792689305598,21.3727714666035,620.92257801397
1 Jan 2020 19:42:00.000000000,-81.5974650724831,20.9656695103614,620.924558316679
1 Jan 2020 19:42:01.000000000,-81.6152498357665,20.5568513772219,620.926489831053
1 Jan 2020 19:42:02.000000000,-81.6326205991459,20.1463457427812,620.928372548151
1 Jan 2020 19:42:03.000000000,-81.6495747808151,19.7341821932165,620.93020645925
1 Jan 2020 19:42:04.000000000,-81.6661098401245,19.3203912212195,620.931991555857
1 Jan 2020 19:42:05.000000000,-81.6822232792759,18.9050042208793,620.933727829704
1 Jan 2020 19:42:06.000000000,-81.6979126450147,18.488053481455,620.935415272746
1 Jan 2020 19:42:07.000000000,-81.713175530314,18.0695721800554,620.937053877171
1 Jan 2020 19:42:08.000000000,-81.7280095760508,17.6495943731976,620.938643635392
1 Jan 2020 19:42:09.000000000,-81.7424124726703,17.2281549872208,620.940184540041
1 Jan 2020 19:42:10.000000000,-81.7563819618366,16.8052898075831,620.941676583987
1 Jan 2020 19:42:11.000000000,-81.7699158380668,16.3810354669775,620.943119760311
1 Jan 2020 19:42:12.000000000,-81.7830119503468,15.9554294323287,620.94451406234
1 Jan 2020 19:42:13.000000000,-81.7956682037247,15.5285099906091,620.945859483608
1 Jan 2020 19:42:14.000000000,-81.8078825608816,15.1003162335227,620.947156017885
1 Jan 2020 19:42:15.000000000,-81.8196530436752,14.6708880410189,620.94840365917
1 Jan 2020 19:42:16.000000000,-81.8309777346546,14.2402660636833,620.949602401682
1 Jan 2020 19:42:17.000000000,-81.8418547785432,13.8084917039808,620.950752239868
1 Jan 2020 19:42:18.000000000,-81.8522823836886,13.3756070963783,620.951853168406
