TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 19:40:00.000000000,-77.3674419277708,95.6826892320987,620.354258761441
1 Jan 2020 19:40:01.000000000,-77.4151012408468,95.4989598335281,620.361891107787
1 Jan 2020 19:40:02.000000000,-77.4626398014242,95.3138899358221,620.369477288233
1 Jan 2020 19:40:03.000000000,-77.5100562355918,95.1274676884688,620.377017267615
1 Jan 2020 19:40:04.000000000,-77.5573491520347,94.9396811661686,620.384511010989
1 Jan 2020 19:40:05.000000000,-77.604517141841,94.7505183700564,620.391958483626
1 Jan 2020 19:40:06.000000000,-77.6515587783052,94.5599672289735,620.399359651006
1 Jan 2020 19:40:07.000000000,-77.6984726167335,94.3680156008585,620.406714478828
1 Jan 2020 19:40:08.000000000,-77.745257194248,94.1746512741997,620.414022933007
1 Jan 2020 19:40:09.000000000,-77.7919110295916,93.9798619696023,620.42128497967
1 Jan 2020 19:40:10.000000000,-77.8384326229323,93.7836353414287,620.428500585162
1 Jan 2020 19:40:11.000000000,-77.8848204556689,93.5859589795583,620.435669716043
1 Jan 2020 19:40:12.000000000,-77.9310729902362,93.3868204112293,620.442792339089
1 Jan 2020 19:40:13.000000000,-77.9771886699111,93.1862071029967,620.449868421287
1 Jan 2020 19:40:14.000000000,-78.02316591862,92.9841064628043,620.456897929846
1 Jan 2020 19:40:15.000000000,-78.0690031407461,92.7805058421431,620.463880832192
1 Jan 2020 19:40:16.000000000,-78.1146987209386,92.5753925383554,620.470817095963
1 Jan 2020 19:40:17.000000000,-78.1602510239229,92.3687537970368,620.477706689013
1 Jan 2020 19:40:18.000000000,-78.2056583943116,92.1605768145688,620.484549579416
1 Jan 2020 19:40:19.000000000,-78.2509191564186,91.9508487407719,620.491345735464
1 Jan 2020 19:40:20.000000000,-78.2960316140729,91.7395566816941,620.498095125654
1 Jan 2020 19:40:21.000000000,-78.3409940504363,91.5266877025338,620.504797718717
1 Jan 2020 19:40:22.000000000,-78.3858047278221,91.3122288306876,620.511453483591
1 Jan 2020 19:40:23.000000000,-78.4304618875168,91.0961670589583,620.518062389434
1 Jan 2020 19:40:24.000000000,-78.474963749604,90.8784893488874,620.524624405618
1 Jan 2020 19:40:25.000000000,-78.5193085127919,90.6591826342562,620.531139501739
1 Jan 2020 19:40:26.000000000,-78.5634943542424,90.4382338247251,620.5376076476
1 Jan 2020 19:40:27.000000000,-78.607519429406,90.2156298096389,620.544028813239
1 Jan 2020 19:40:28.000000000,-78.6513818718576,89.9913574619865,620.550402968893
1 Jan 2020 19:40:29.000000000,-78.6950797931381,89.7654036425317,620.556730085033
1 Jan 2020 19:40:30.000000000,-78.7386112826,89.5377552041163,620.563010132334
1 Jan 2020 19:40:31.000000000,-78.7819744072561,89.3083989961225,620.569243081698
1 Jan 2020 19:40:32.000000000,-78.8251672116345,89.0773218691343,620.575428904247
1 Jan 2020 19:40:33.000000000,-78.8681877176382,88.8445106797584,620.581567571314
1 Jan 2020 19:40:34.000000000,-78.9110339244098,88.6099522956529,620.587659054458
1 Jan 2020 19:40:35.000000000,-78.9537038082023,88.3736336007302,620.593703325454
1 Jan 2020 19:40:36.000000000,-78.9961953222559,88.1355415005637,620.599700356293
1 Jan 2020 19:40:37.000000000,-79.0385063966812,87.8956629279854,620.605650119192
1 Jan 2020 19:40:38.000000000,-79.0806349383488,87.6539848488995,620.611552586578
1 Jan 2020 19:40:39.000000000,-79.1225788307876,87.4104942682865,620.617407731109
1 Jan 2020 19:40:40.000000000,-79.1643359340886,87.1651782364298,620.623215525649
1 Jan 2020 19:40:41.000000000,-79.2059040848179,86.9180238553575,620.62897594329
1 Jan 2020 19:40:42.000000000,-79.2472810959384,86.6690182854907,620.634688957348
1 Jan 2020 19:40:43.000000000,-79.2884647567395,86.4181487525314,620.640354541349
1 Jan 2020 19:40:44.000000000,-79.3294528327762,86.1654025545629,620.645972669041
1 Jan 2020 19:40:45.000000000,-79.3702430658184,85.9107670693881,620.651543314397
1 Jan 2020 19:40:46.000000000,-79.4108331738098,85.654229762092,620.657066451605
1 Jan 2020 19:40:47.000000000,-79.4512208508384,85.3957781928561,620.662542055081
1 Jan 2020 19:40:48.000000000,-79.4914037671163,85.1354000249926,620.667970099448
1 Jan 2020 19:40:49.000000000,-79.5313795689732,84.8730830332413,620.673350559559
1 Jan 2020 19:40:50.000000000,-79.5711458788606,84.6088151122933,620.678683410492
1 Jan 2020 19:40:51.000000000,-79.6107002953694,84.342584285575,620.683968627537
1 Jan 2020 19:40:52.000000000,-79.6500403932598,84.0743787142809,620.689206186205
1 Jan 2020 19:40:53.000000000,-79.6891637235064,83.8041867066528,620.694396062233
1 Jan 2020 19:40:54.000000000,-79.7280678133556,83.531996727519,620.699538231574
1 Jan 2020 19:40:55.000000000,-79.7667501663994,83.257797408082,620.70463267041
1 Jan 2020 19:40:56.000000000,-79.805208262664,82.9815775559752,620.709679355133
1 Jan 2020 19:40:57.000000000,-79.843439558714,82.7033261655667,620.714678262366
1 Jan 2020 19:40:58.000000000,-79.8814414877736,82.4230324285212,620.719629368951
1 Jan 2020 19:40:59.000000000,-79.9192114598647,82.1406857446331,620.724532651949
1 Jan 2020 19:41:00.000000000,-79.9567468619629,81.8562757328986,620.729388088644
1 Jan 2020 19:41:01.000000000,-79.9940450581717,81.5697922428669,620.734195656544
1 Jan 2020 19:41:02.000000000,-80.0311033899154,81.2812253662266,620.738955333373
1 Jan 2020 19:41:03.000000000,-80.067919176152,80.9905654486672,620.743667097084
1 Jan 2020 19:41:04.000000000,-80.1044897136058,80.6978031019789,620.748330925847
1 Jan 2020 19:41:05.000000000,-80.1408122770213,80.4029292164116,620.752946798062
1 Jan 2020 19:41:06.000000000,-80.176884119438,80.1059349732738,620.757514692339
1 Jan 2020 19:41:07.000000000,-80.2127024724875,79.806811857783,620.76203458752
1 Jan 2020 19:41:08.000000000,-80.2482645467136,79.5055516721556,620.766506462664
1 Jan 2020 19:41:09.000000000,-80.2835675319149,79.2021465489199,620.770930297058
1 Jan 2020 19:41:10.000000000,-80.3186085975118,78.896588964476,620.775306070208
1 Jan 2020 19:41:11.000000000,-80.3533848929383,78.5888717528595,620.779633761842
1 Jan 2020 19:41:12.000000000,-80.3878935480587,78.2789881197393,620.783913351915
1 Jan 2020 19:41:13.000000000,-80.4221316736094,77.9669316566099,620.788144820597
1 Jan 2020 19:41:14.000000000,-80.4560963616688,77.6526963551912,620.792328148291
1 Jan 2020 19:41:15.000000000,-80.4897846861519,77.3362766220114,620.796463315615
1 Jan 2020 19:41:16.000000000,-80.5231937033345,77.017667293184,620.80055030342
1 Jan 2020 19:41:17.000000000,-80.5563204524042,76.6968636493374,620.804589092766
1 Jan 2020 19:41:18.000000000,-80.5891619560405,76.3738614307146,620.808579664946
1 Jan 2020 19:41:19.000000000,-80.6217152210244,76.0486568524189,620.812522001478
1 Jan 2020 19:41:20.000000000,-80.6539772388769,75.7212466197783,620.816416084095
1 Jan 2020 19:41:21.000000000,-80.6859449865288,75.3916279438459,620.820261894764
1 Jan 2020 19:41:22.000000000,-80.7176154270199,75.0597985569878,620.824059415667
1 Jan 2020 19:41:23.000000000,-80.7489855102308,74.7257567285655,620.827808629215
1 Jan 2020 19:41:24.000000000,-80.7800521736447,74.3895012806781,620.831509518041
1 Jan 2020 19:41:25.000000000,-80.8108123431427,74.0510316039706,620.835162064999
1 Jan 2020 19:41:26.000000000,-80.8412629338297,73.710347673453,620.838766253171
1 Jan 2020 19:41:27.000000000,-80.8714008508949,73.3674500643521,620.842322065868
