TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 19:40:00.000000000,-39.7945969833564,107.612311427341,608.719827503278
1 Jan 2020 19:40:01.000000000,-39.8556844734942,107.59346619549,608.742224711724
1 Jan 2020 19:40:02.000000000,-39.9167693278202,107.574595020114,608.764629991312
1 Jan 2020 19:40:03.000000000,-39.9778515388256,107.555697799695,608.78704323669
1 Jan 2020 19:40:04.000000000,-40.0389310989719,107.53677443224,608.809464342467
1 Jan 2020 19:40:05.000000000,-40.10000800069,107.517824815291,608.831893203221
1 Jan 2020 19:40:06.000000000,-40.1610822363804,107.49884884591,608.854329713492
1 Jan 2020 19:40:07.000000000,-40.2221537984129,107.479846420685,608.876773767791
1 Jan 2020 19:40:08.000000000,-40.2832226791264,107.460817435721,608.899225260598
1 Jan 2020 19:40:09.000000000,-40.3442888708286,107.441761786644,608.921684086355
1 Jan 2020 19:40:10.000000000,-40.4053523657958,107.422679368587,608.944150139478
1 Jan 2020 19:40:11.000000000,-40.466413156273,107.403570076202,608.966623314347
1 Jan 2020 19:40:12.000000000,-40.5274712344731,107.384433803644,608.989103505318
1 Jan 2020 19:40:13.000000000,-40.5885265925773,107.365270444571,609.011590606711
1 Jan 2020 19:40:14.000000000,-40.6495792227344,107.346079892151,609.034084512816
1 Jan 2020 19:40:15.000000000,-40.7106291170608,107.326862039043,609.056585117904
1 Jan 2020 19:40:16.000000000,-40.7716762676403,107.307616777406,609.079092316203
1 Jan 2020 19:40:17.000000000,-40.8327206665237,107.288343998892,609.101606001922
1 Jan 2020 19:40:18.000000000,-40.8937623057288,107.269043594642,609.124126069244
1 Jan 2020 19:40:19.000000000,-40.9548011772402,107.249715455283,609.14665241232
1 Jan 2020 19:40:20.000000000,-41.0158372730086,107.230359470924,609.169184925273
1 Jan 2020 19:40:21.000000000,-41.0768705849512,107.21097553116,609.191723502206
1 Jan 2020 19:40:22.000000000,-41.137901104951,107.191563525057,609.214268037194
1 Jan 2020 19:40:23.000000000,-41.1989288248569,107.17212334116,609.236818424285
1 Jan 2020 19:40:24.000000000,-41.2599537364832,107.152654867481,609.259374557504
1 Jan 2020 19:40:25.000000000,-41.3209758316094,107.133157991503,609.281936330856
1 Jan 2020 19:40:26.000000000,-41.3819951019802,107.11363260017,609.304503638312
1 Jan 2020 19:40:27.000000000,-41.4430115393049,107.09407857989,609.327076373832
1 Jan 2020 19:40:28.000000000,-41.5040251352576,107.074495816528,609.349654431346
1 Jan 2020 19:40:29.000000000,-41.5650358814764,107.0548841954,609.372237704763
1 Jan 2020 19:40:30.000000000,-41.6260437695637,107.035243601278,609.394826087971
1 Jan 2020 19:40:31.000000000,-41.6870487910856,107.015573918378,609.417419474842
1 Jan 2020 19:40:32.000000000,-41.7480509375716,106.995875030364,609.440017759217
1 Jan 2020 19:40:33.000000000,-41.8090502005149,106.976146820335,609.462620834927
1 Jan 2020 19:40:34.000000000,-41.8700465713714,106.956389170832,609.485228595779
1 Jan 2020 19:40:35.000000000,-41.9310400415598,106.93660196383,609.507840935561
1 Jan 2020 19:40:36.000000000,-41.9920306024615,106.916785080734,609.53045774804
1 Jan 2020 19:40:37.000000000,-42.0530182454202,106.89693840237,609.553078926973
1 Jan 2020 19:40:38.000000000,-42.1140029617415,106.877061808997,609.57570436609
1 Jan 2020 19:40:39.000000000,-42.1749847426926,106.857155180286,609.59833395911
1 Jan 2020 19:40:40.000000000,-42.2359635795026,106.837218395326,609.620967599735
1 Jan 2020 19:40:41.000000000,-42.2969394633614,106.817251332621,609.64360518165
1 Jan 2020 19:40:42.000000000,-42.35791238542,106.797253870079,609.666246598521
1 Jan 2020 19:40:43.000000000,-42.4188823367903,106.777225885018,609.688891744006
1 Jan 2020 19:40:44.000000000,-42.4798493085442,106.757167254155,609.711540511743
1 Jan 2020 19:40:45.000000000,-42.540813291714,106.737077853605,609.734192795358
1 Jan 2020 19:40:46.000000000,-42.6017742772917,106.716957558874,609.756848488463
1 Jan 2020 19:40:47.000000000,-42.662732256229,106.696806244864,609.77950748466
1 Jan 2020 19:40:48.000000000,-42.7236872194368,106.676623785856,609.802169677534
1 Jan 2020 19:40:49.000000000,-42.7846391577851,106.65641005552,609.824834960659
1 Jan 2020 19:40:50.000000000,-42.8455880621024,106.636164926899,609.847503227598
1 Jan 2020 19:40:51.000000000,-42.9065339231758,106.615888272413,609.870174371905
1 Jan 2020 19:40:52.000000000,-42.9674767317505,106.595579963853,609.892848287123
1 Jan 2020 19:40:53.000000000,-43.0284164785296,106.575239872375,609.91552486678
1 Jan 2020 19:40:54.000000000,-43.0893531541736,106.554867868501,609.938204004401
1 Jan 2020 19:40:55.000000000,-43.1502867493004,106.534463822105,609.9608855935
1 Jan 2020 19:40:56.000000000,-43.2112172544847,106.514027602422,609.983569527579
1 Jan 2020 19:40:57.000000000,-43.272144660258,106.493559078035,610.006255700137
1 Jan 2020 19:40:58.000000000,-43.3330689571081,106.473058116871,610.028944004666
1 Jan 2020 19:40:59.000000000,-43.3939901354788,106.452524586204,610.051634334642
1 Jan 2020 19:41:00.000000000,-43.4549081857696,106.43195835264,610.074326583544
1 Jan 2020 19:41:01.000000000,-43.5158230983355,106.411359282123,610.097020644844
1 Jan 2020 19:41:02.000000000,-43.5767348634865,106.390727239925,610.119716412003
1 Jan 2020 19:41:03.000000000,-43.6376434714875,106.370062090642,610.142413778485
1 Jan 2020 19:41:04.000000000,-43.6985489125578,106.349363698194,610.165112637739
1 Jan 2020 19:41:05.000000000,-43.7594511768708,106.328631925816,610.187812883221
1 Jan 2020 19:41:06.000000000,-43.8203502545539,106.307866636054,610.210514408377
1 Jan 2020 19:41:07.000000000,-43.8812461356878,106.28706769076,610.233217106651
1 Jan 2020 19:41:08.000000000,-43.9421388103064,106.266234951096,610.255920871483
1 Jan 2020 19:41:09.000000000,-44.0030282683966,106.245368277513,610.278625596316
1 Jan 2020 19:41:10.000000000,-44.0639144998976,106.224467529767,610.301331174586
1 Jan 2020 19:41:11.000000000,-44.124797494701,106.203532566894,610.324037499735
1 Jan 2020 19:41:12.000000000,-44.1856772426498,106.182563247222,610.346744465196
1 Jan 2020 19:41:13.000000000,-44.2465537335391,106.161559428356,610.369451964407
1 Jan 2020 19:41:14.000000000,-44.3074269571145,106.14052096718,610.392159890807
1 Jan 2020 19:41:15.000000000,-44.3682969030729,106.119447719844,610.414868137833
1 Jan 2020 19:41:16.000000000,-44.4291635610614,106.09833954177,610.437576598925
1 Jan 2020 19:41:17.000000000,-44.4900269206773,106.077196287638,610.460285167527
1 Jan 2020 19:41:18.000000000,-44.5508869714675,106.056017811385,610.482993737082
1 Jan 2020 19:41:19.000000000,-44.6117437029283,106.034803966203,610.505702201039
1 Jan 2020 19:41:20.000000000,-44.6725971045053,106.013554604529,610.528410452847
1 Jan 2020 19:41:21.000000000,-44.7334471655923,105.992269578041,610.551118385965
1 Jan 2020 19:41:22.000000000,-44.7942938755317,105.970948737658,610.573825893849
1 Jan 2020 19:41:23.000000000,-44.8551372236138,105.949591933531,610.596532869964
1 Jan 2020 19:41:24.000000000,-44.9159771990764,105.928199015032,610.619239207782
1 Jan 2020 19:41:25.000000000,-44.9768137911044,105.906769830765,610.641944800778
1 Jan 2020 19:41:26.000000000,-45.0376469888295,105.885304228542,610.664649542439
1 Jan 2020 19:41:27.000000000,-45.09847678133,105.863802055395,610.687353326249
1 Jan 2020 19:41:28.000000000,-45.1593031576301,105.842263157558,610.710056045706
1 Jan 2020 19:41:29.000000000,-45.2201261066995,105.820687380466,610.732757594319
1 Jan 2020 19:41:30.000000000,-45.2809456174534,105.799074568754,610.755457865602
1 Jan 2020 19:41:31.000000000,-45.3417616787518,105.777424566246,610.778156753071
1 Jan 2020 19:41:32.000000000,-45.4025742793989,105.755737215953,610.800854150267
1 Jan 2020 19:41:33.000000000,-45.4633834081434,105.734012360065,610.823549950727
1 Jan 2020 19:41:34.000000000,-45.5241890536773,105.712249839949,610.846244048005
1 Jan 2020 19:41:35.000000000,-45.5849912046361,105.690449496137,610.868936335665
1 Jan 2020 19:41:36.000000000,-45.6457898495979,105.66861116833,610.891626707284
1 Jan 2020 19:41:37.000000000,-45.7065849770834,105.646734695388,610.914315056446
1 Jan 2020 19:41:38.000000000,-45.7673765755554,105.624819915317,610.937001276756
1 Jan 2020 19:41:39.000000000,-45.8281646334179,105.602866665278,610.959685261819
1 Jan 2020 19:41:40.000000000,-45.8889491390167,105.580874781568,610.982366905272
1 Jan 2020 19:41:41.000000000,-45.9497300806376,105.558844099625,611.005046100744
1 Jan 2020 19:41:42.000000000,-46.0105074465074,105.53677445401,611.027722741899
1 Jan 2020 19:41:43.000000000,-46.0712812247923,105.514665678418,611.050396722401
1 Jan 2020 19:41:44.000000000,-46.1320514035983,105.492517605653,611.073067935937
1 Jan 2020 19:41:45.000000000,-46.1928179709702,105.470330067635,611.095736276211
1 Jan 2020 19:41:46.000000000,-46.2535809148913,105.448102895394,611.118401636936
1 Jan 2020 19:41:47.000000000,-46.3143402232833,105.425835919053,611.141063911853
1 Jan 2020 19:41:48.000000000,-46.3750958840053,105.403528967838,611.163722994708
1 Jan 2020 19:41:49.000000000,-46.4358478848537,105.381181870057,611.186378779274
1 Jan 2020 19:41:50.000000000,-46.4965962135617,105.358794453103,611.209031159341
1 Jan 2020 19:41:51.000000000,-46.5573408577987,105.336366543442,611.231680028714
1 Jan 2020 19:41:52.000000000,-46.6180818051701,105.313897966618,611.25432528122
1 Jan 2020 19:41:53.000000000,-46.6788190432164,105.291388547228,611.276966810707
1 Jan 2020 19:41:54.000000000,-46.7395525594133,105.268838108935,611.299604511045
1 Jan 2020 19:41:55.000000000,-46.8002823411706,105.246246474445,611.322238276119
1 Jan 2020 19:41:56.000000000,-46.8610083758321,105.223613465513,611.34486799984
1 Jan 2020 19:41:57.000000000,-46.9217306506752,105.200938902933,611.36749357614
1 Jan 2020 19:41:58.000000000,-46.9824491529102,105.178222606526,611.390114898973
1 Jan 2020 19:41:59.000000000,-47.0431638696798,105.155464395142,611.412731862315
1 Jan 2020 19:42:00.000000000,-47.1038747880585,105.132664086643,611.435344360171
1 Jan 2020 19:42:01.000000000,-47.1645818950527,105.109821497912,611.457952286559
1 Jan 2020 19:42:02.000000000,-47.2252851775993,105.086936444827,611.480555535532
1 Jan 2020 19:42:03.000000000,-47.2859846225658,105.06400874227,611.503154001164
1 Jan 2020 19:42:04.000000000,-47.3466802167499,105.04103820411,611.525747577554
1 Jan 2020 19:42:05.000000000,-47.4073719468783,105.018024643202,611.548336158825
1 Jan 2020 19:42:06.000000000,-47.4680597996069,104.994967871379,611.570919639131
1 Jan 2020 19:42:07.000000000,-47.5287437615198,104.971867699439,611.59349791265
1 Jan 2020 19:42:08.000000000,-47.5894238191289,104.948723937151,611.616070873588
1 Jan 2020 19:42:09.000000000,-47.6500999588736,104.925536393229,611.638638416176
1 Jan 2020 19:42:10.000000000,-47.7107721671199,104.902304875348,611.66120043468
1 Jan 2020 19:42:11.000000000,-47.7714404301601,104.879029190114,611.683756823389
1 Jan 2020 19:42:12.000000000,-47.832104734212,104.855709143073,611.706307476622
1 Jan 2020 19:42:13.000000000,-47.8927650654188,104.832344538692,611.72885228873
1 Jan 2020 19:42:14.000000000,-47.953421409848,104.808935180365,611.751391154095
1 Jan 2020 19:42:15.000000000,-48.0140737534913,104.785480870388,611.773923967125
1 Jan 2020 19:42:16.000000000,-48.0747220822636,104.761981409968,611.796450622265
1 Jan 2020 19:42:17.000000000,-48.1353663820028,104.738436599208,611.81897101399
1 Jan 2020 19:42:18.000000000,-48.196006638469,104.714846237094,611.841485036806
1 Jan 2020 19:42:19.000000000,-48.2566428373442,104.691210121501,611.863992585251
1 Jan 2020 19:42:20.000000000,-48.3172749642312,104.667528049168,611.8864935539
1 Jan 2020 19:42:21.000000000,-48.3779030046536,104.643799815709,611.908987837357
1 Jan 2020 19:42:22.000000000,-48.4385269440546,104.620025215589,611.931475330264
1 Jan 2020 19:42:23.000000000,-48.4991467677971,104.596204042121,611.953955927297
1 Jan 2020 19:42:24.000000000,-48.5597624611624,104.572336087465,611.976429523168
1 Jan 2020 19:42:25.000000000,-48.62037400935,104.548421142607,611.998896012622
1 Jan 2020 19:42:26.000000000,-48.680981397477,104.524458997366,612.021355290441
1 Jan 2020 19:42:27.000000000,-48.7415846105771,104.500449440369,612.043807251448
1 Jan 2020 19:42:28.000000000,-48.8021836336005,104.476392259059,612.066251790495
1 Jan 2020 19:42:29.000000000,-48.8627784514128,104.45228723967,612.088688802479
1 Jan 2020 19:42:30.000000000,-48.9233690487947,104.428134167237,612.111118182333
1 Jan 2020 19:42:31.000000000,-48.9839554104411,104.403932825569,612.133539825026
1 Jan 2020 19:42:32.000000000,-49.0445375209607,104.379682997256,612.155953625571
1 Jan 2020 19:42:33.000000000,-49.1051153648751,104.355384463649,612.178359479019
1 Jan 2020 19:42:34.000000000,-49.1656889266182,104.331037004855,612.200757280459
1 Jan 2020 19:42:35.000000000,-49.2262581905357,104.306640399733,612.223146925017
1 Jan 2020 19:42:36.000000000,-49.2868231408842,104.282194425875,612.245528307873
1 Jan 2020 19:42:37.000000000,-49.3473837618308,104.25769885961,612.267901324235
1 Jan 2020 19:42:38.000000000,-49.4079400374522,104.233153475978,612.290265869362
1 Jan 2020 19:42:39.000000000,-49.4684919517338,104.208558048743,612.312621838552
1 Jan 2020 19:42:40.000000000,-49.5290394885697,104.183912350358,612.334969127145
1 Jan 2020 19:42:41.000000000,-49.5895826317611,104.159216151981,612.357307630524
1 Jan 2020 19:42:42.000000000,-49.6501213650164,104.134469223443,612.379637244122
1 Jan 2020 19:42:43.000000000,-49.71065567195,104.109671333258,612.401957863411
1 Jan 2020 19:42:44.000000000,-49.7711855360818,104.084822248599,612.424269383907
1 Jan 2020 19:42:45.000000000,-49.8317109408362,104.059921735294,612.446571701181
1 Jan 2020 19:42:46.000000000,-49.8922318695417,104.034969557821,612.468864710833
1 Jan 2020 19:42:47.000000000,-49.95274830543,104.009965479287,612.491148308527
1 Jan 2020 19:42:48.000000000,-50.0132602316354,103.984909261432,612.513422389964
1 Jan 2020 19:42:49.000000000,-50.0737676311937,103.959800664603,612.535686850894
1 Jan 2020 19:42:50.000000000,-50.1342704870417,103.934639447761,612.557941587116
1 Jan 2020 19:42:51.000000000,-50.1947687820165,103.909425368456,612.580186494481
1 Jan 2020 19:42:52.000000000,-50.2552624988546,103.884158182827,612.602421468881
1 Jan 2020 19:42:53.000000000,-50.3157516201911,103.858837645586,612.624646406258
1 Jan 2020 19:42:54.000000000,-50.376236128559,103.833463510009,612.646861202613
1 Jan 2020 19:42:55.000000000,-50.4367160063882,103.808035527929,612.669065753992
1 Jan 2020 19:42:56.000000000,-50.4971912360052,103.782553449719,612.691259956488
1 Jan 2020 19:42:57.000000000,-50.5576617996316,103.757017024288,612.71344370625
1 Jan 2020 19:42:58.000000000,-50.618127679384,103.731425999063,612.735616899478
1 Jan 2020 19:42:59.000000000,-50.6785888572724,103.705780119987,612.757779432423
1 Jan 2020 19:43:00.000000000,-50.7390453152001,103.680079131499,612.779931201389
1 Jan 2020 19:43:01.000000000,-50.7994970349625,103.654322776532,612.802072102736
1 Jan 2020 19:43:02.000000000,-50.8599439982464,103.628510796491,612.824202032872
1 Jan 2020 19:43:03.000000000,-50.9203861866287,103.602642931251,612.846320888266
1 Jan 2020 19:43:04.000000000,-50.9808235815763,103.576718919144,612.868428565437
1 Jan 2020 19:43:05.000000000,-51.0412561644447,103.550738496942,612.89052496096
1 Jan 2020 19:43:06.000000000,-51.1016839164772,103.524701399856,612.912609971466
1 Jan 2020 19:43:07.000000000,-51.1621068188042,103.498607361509,612.934683493641
1 Jan 2020 19:43:08.000000000,-51.222524852442,103.472456113941,612.956745424232
1 Jan 2020 19:43:09.000000000,-51.2829379982923,103.446247387586,612.978795660037
1 Jan 2020 19:43:10.000000000,-51.343346237141,103.419980911266,613.000834097914
1 Jan 2020 19:43:11.000000000,-51.4037495496573,103.393656412171,613.022860634784
1 Jan 2020 19:43:12.000000000,-51.464147916393,103.367273615858,613.044875167616
1 Jan 2020 19:43:13.000000000,-51.5245413177812,103.340832246229,613.066877593446
1 Jan 2020 19:43:14.000000000,-51.5849297341359,103.314332025524,613.088867809368
1 Jan 2020 19:43:15.000000000,-51.6453131456503,103.287772674309,613.110845712535
1 Jan 2020 19:43:16.000000000,-51.7056915323967,103.261153911459,613.132811200161
1 Jan 2020 19:43:17.000000000,-51.7660648743249,103.234475454148,613.154764169518
1 Jan 2020 19:43:18.000000000,-51.8264331512615,103.207737017839,613.176704517944
1 Jan 2020 19:43:19.000000000,-51.8867963429086,103.180938316266,613.198632142836
1 Jan 2020 19:43:20.000000000,-51.9471544288434,103.154079061422,613.220546941656
1 Jan 2020 19:43:21.000000000,-52.0075073885167,103.12715896355,613.242448811924
1 Jan 2020 19:43:22.000000000,-52.0678552012521,103.100177731124,613.264337651228
1 Jan 2020 19:43:23.000000000,-52.1281978462448,103.073135070839,613.286213357213
1 Jan 2020 19:43:24.000000000,-52.1885353025609,103.0460306876,613.3080758276
1 Jan 2020 19:43:25.000000000,-52.248867549136,103.0188642845,613.329924960162
1 Jan 2020 19:43:26.000000000,-52.3091945647744,102.991635562815,613.351760652745
1 Jan 2020 19:43:27.000000000,-52.3695163281479,102.964344221986,613.373582803257
1 Jan 2020 19:43:28.000000000,-52.4298328177948,102.936989959607,613.395391309677
1 Jan 2020 19:43:29.000000000,-52.4901440121189,102.909572471407,613.417186070045
1 Jan 2020 19:43:30.000000000,-52.5504498893881,102.88209145124,613.438966982467
1 Jan 2020 19:43:31.000000000,-52.6107504277337,102.854546591069,613.460733945123
1 Jan 2020 19:43:32.000000000,-52.6710456051492,102.826937580948,613.482486856257
1 Jan 2020 19:43:33.000000000,-52.7313353994889,102.799264109018,613.504225614181
1 Jan 2020 19:43:34.000000000,-52.7916197884671,102.771525861476,613.525950117277
1 Jan 2020 19:43:35.000000000,-52.8518987496568,102.74372252258,613.547660263998
1 Jan 2020 19:43:36.000000000,-52.9121722604885,102.715853774613,613.569355952863
1 Jan 2020 19:43:37.000000000,-52.9724402982492,102.687919297884,613.591037082462
1 Jan 2020 19:43:38.000000000,-53.0327028400813,102.659918770704,613.612703551461
1 Jan 2020 19:43:39.000000000,-53.0929598629809,102.631851869377,613.634355258592
1 Jan 2020 19:43:40.000000000,-53.1532113437974,102.603718268176,613.65599210266
1 Jan 2020 19:43:41.000000000,-53.2134572592316,102.575517639333,613.677613982541
1 Jan 2020 19:43:42.000000000,-53.2736975858348,102.547249653025,613.699220797188
